key,source_text,target_text,status
gui.comforts.config.hammockUse.description,The time of day that hammocks can be used.,ハンモックを使用できる時間帯を設定できます。,verified
gui.comforts.config.hammockUse.name,Time of day to use hammocks,ハンモックを使用できる時間,verified
gui.comforts.config.hammocksStopPhantoms.description,"If enabled, attempting to sleep in hammocks stops phantoms from spawning.",有効にすると、ハンモックで睡眠を試みるとファントムのスポーンが停止します。,verified
gui.comforts.config.hammocksStopPhantoms.name,Hammocks stop phantoms,ハンモックでファントムのスポーンを防ぐ,verified
gui.comforts.config.nightWakeTimeOffset.description,"The amount of time, in ticks, to add or remove from the new time after sleeping through a day.",日中に睡眠した後の新しい時間に追加または削除するティック数を設定できます。,verified
gui.comforts.config.nightWakeTimeOffset.name,Day to night wake time offset,起床時間のオフセット（日中から夜）,verified
gui.comforts.config.restMultiplier.description,"If restrictSleeping is true, this value will determine the length of wait time (larger numbers sleep sooner).",restrictSleepingがtrueのとき、この値によって待機時間の長さが決まります（数値が大きいほど早く眠ることができます）。,verified
gui.comforts.config.restMultiplier.name,Sleepiness multiplier,眠気倍率,verified
gui.comforts.config.restrictSleeping.description,"If enabled, players cannot sleep again for a period of time after sleeping.",有効にすると、プレイヤーは一度眠ると一定時間再び眠ることができなくなります。,verified
gui.comforts.config.restrictSleeping.name,Restrict consecutive sleeping,連続睡眠の制限,verified
gui.comforts.config.sleepingBagBreakChance.description,The percentage chance that a sleeping bag will break upon use.,使用時に寝袋が壊れる確率を設定できます。,verified
gui.comforts.config.sleepingBagBreakChance.name,Sleeping bag break chance,寝袋が壊れる確率,verified
gui.comforts.config.sleepingBagBreakChanceLuckMultiplier.description,The value that will be multiplied by a player's luck then added to sleepingBagBreakChance.,プレイヤーの運を乗じた値をsleepingBagBreakChanceに加算します。,verified
gui.comforts.config.sleepingBagBreakChanceLuckMultiplier.name,Sleeping bag luck multiplier,寝袋の破壊倍率,verified
gui.comforts.config.sleepingBagEffects.description,"The status effects to apply to players after using the sleeping bag.
Format: effect;duration(secs);power","寝袋の使用後にプレイヤーに付与されるステータス効果を指定します。
形式：効果;持続時間（秒）;強度",verified
gui.comforts.config.sleepingBagEffects.name,Sleeping bag effects,寝袋でステータス効果を付与,verified
gui.comforts.config.sleepingBagUse.description,The time of day that sleeping bags can be used.,寝袋を使用できる時間帯を設定できます。,verified
gui.comforts.config.sleepingBagUse.name,Time of day to use sleeping bags,寝袋を使用できる時間,verified
gui.comforts.config.sleepingBagsStopPhantoms.description,"If enabled, attempting to sleep in sleeping bags stops phantoms from spawning.",有効にすると、寝袋で睡眠を試みるとファントムのスポーンが停止します。,verified
gui.comforts.config.sleepingBagsStopPhantoms.name,Sleeping bags stop phantoms,寝袋でファントムのスポーンを防ぐ,verified
item.comforts.hammock.placement.tooltip,Requires %s to place.,設置には%sが必要です,verified
item.comforts.rope_and_nail.placement.tooltip,Used for placing hammocks.,ハンモックの設置に使用します,verified
item.comforts.sleeping_bag.auto_use.tooltip.0,Automatically attempts to sleep.,自動的に睡眠を試みます,verified
item.comforts.sleeping_bag.auto_use.tooltip.1,"To place, use while crouching.",スニークしながら使用で設置できます,verified
itemGroup.comforts,Comforts,快適さ,translated
itemGroup.comforts.general,Comforts,汎用,translated
