key,source_text,target_text,status
gui.sophisticatedstorage.tint.accent,Accent Tint,アクセントティント,translated
gui.sophisticatedstorage.tint.main,Main Tint,メインティント,translated
gui.sophisticatedstorage.tooltip.parts_stored,Parts Stored,保存されたパーツ,translated
gui.sophisticatedstorage.upgrades.advanced_hopper,Adv. Hopper,ホッパー・改,verified
gui.sophisticatedstorage.upgrades.advanced_hopper.tooltip,Advanced Hopper Settings,ホッパー機能・改,verified
gui.sophisticatedstorage.upgrades.buttons.allow,Allow,指定したアイテムのみ,verified
gui.sophisticatedstorage.upgrades.buttons.block,Block,指定したアイテム以外,verified
gui.sophisticatedstorage.upgrades.buttons.do_not_refill_crafting_grid,Do Not Refill Crafting Grid,製作台を補充しない,translated
gui.sophisticatedstorage.upgrades.buttons.io_mode_disabled,Disabled,無効,verified
gui.sophisticatedstorage.upgrades.buttons.io_mode_off,Off,無効,verified
gui.sophisticatedstorage.upgrades.buttons.io_mode_pull,Pull,入れる,verified
gui.sophisticatedstorage.upgrades.buttons.io_mode_push,Push,取り出す,verified
gui.sophisticatedstorage.upgrades.buttons.io_mode_push_pull,Push & Pull,出し入れ,verified
gui.sophisticatedstorage.upgrades.buttons.io_mode_side_info,%s (%s),%s (%s),verified
gui.sophisticatedstorage.upgrades.buttons.match_storage_contents,Match Storage Contents,既に入っているアイテムのみ,verified
gui.sophisticatedstorage.upgrades.buttons.refill_crafting_grid,Refill Crafting Grid,製作台を補充,translated
gui.sophisticatedstorage.upgrades.buttons.shift_click_into_inventory,"Shift Click Result Into
Player's Inventory",完成品をSHIFT＋クリックするとインベントリへ,verified
gui.sophisticatedstorage.upgrades.buttons.shift_click_into_storage,"Shift Click Result Into
Storage",完成品をSHIFT＋クリックするとチェストへ,verified
gui.sophisticatedstorage.upgrades.hopper,Hopper,ホッパー,verified
gui.sophisticatedstorage.upgrades.hopper.tooltip,Hopper Settings,ホッパー機能,verified
item.sophisticatedstorage.advanced_alchemy_upgrade,Advanced Alchemy Upgrade,上級な錬金術アップグレード,translated
item.sophisticatedstorage.advanced_alchemy_upgrade.tooltip,"Automatically uses potions, food with effects, or milk buckets
Has additional effect filtering options","ポーション、効果を持つ食べ物、ミルクバケツを自動使用
追加の効果フィルタリングオプション付き",translated
item.sophisticatedstorage.advanced_compacting_upgrade,Advanced Compacting Upgrade,アイテム圧縮機能・改,verified
item.sophisticatedstorage.advanced_compacting_upgrade.tooltip,"Compacts items into their compressed variants
Both 2x2 and 3x3 recipes with more filtering options","圧縮できるアイテムを自動で圧縮します。
3x3で圧縮するアイテムにも対応。",verified
item.sophisticatedstorage.advanced_feeding_upgrade,Advanced Feeding upgrade,ごはん機能・改,verified
item.sophisticatedstorage.advanced_feeding_upgrade.tooltip,"Feeds player with food from storage's inventory
More options for when food gets fed to player","チェスト内の食料を自動で食べます。
食事のタイミングを指定可能。",verified
item.sophisticatedstorage.advanced_filter_upgrade,Advanced Filter Upgrade,仕分けフィルタ機能・改,verified
item.sophisticatedstorage.advanced_filter_upgrade.tooltip,"Filters items piped in and/or out of storage
Has more filtering options","出し入れするアイテムにフィルタをかけます。
アイテムフィルタの数が増えます。",verified
item.sophisticatedstorage.advanced_hopper_upgrade,Advanced Hopper Upgrade,ホッパー機能・改,verified
item.sophisticatedstorage.advanced_hopper_upgrade.tooltip,"Pulls items from block on top and/or pushes them to block below
Faster and with input / output options","上のブロックからアイテムを引き出し、かつ/または下のブロックに押し出します
より高速で、入力/出力オプション付き",translated
item.sophisticatedstorage.advanced_jukebox_upgrade,Advanced Jukebox Upgrade,上級なジュークボックスアップグレード,translated
item.sophisticatedstorage.advanced_jukebox_upgrade.tooltip,"Portable Jukebox with support for more music discs
Also more playback options","ポータブルジュークボックス（より多くの音楽ディスクに対応）
さらに多くの再生オプション付き",translated
item.sophisticatedstorage.advanced_magnet_upgrade,Advanced Magnet Upgrade,アイテム引き寄せ機能・改,verified
item.sophisticatedstorage.advanced_magnet_upgrade.tooltip,"Magnets items into storage at a greater range
Has more filtering options","より拾い範囲のアイテムを引き寄せてチェストに入れます。
アイテムフィルタの数が増えます。",verified
item.sophisticatedstorage.advanced_pickup_upgrade,Advanced Pickup Upgrade,アイテム直入れ機能・改,verified
item.sophisticatedstorage.advanced_pickup_upgrade.tooltip,"Makes storage pickup items
Has more filtering options","拾ったアイテムが直接チェストに入ります。
アイテムフィルタの数が増えます。",verified
item.sophisticatedstorage.advanced_pump_upgrade,Advanced Pump Upgrade,ポンプ機能・改,verified
item.sophisticatedstorage.advanced_pump_upgrade.tooltip,"Pumps Fluids between Tank upgrade and adjacent blocks
Works with fluid containers in hand and fluid blocks in world
Allows to filter which fluids are pumped","タンク機能に置いたストレージに液体を出し入れします。
周囲の液体を回収できます。
回収する液体を指定することができます。",verified
item.sophisticatedstorage.advanced_void_upgrade,Advanced Void Upgrade,ごみ箱機能・改,verified
item.sophisticatedstorage.advanced_void_upgrade.tooltip,"Voids items selected in filter
Has more filtering options","指定したアイテムを消滅させます。
指定できるアイテム数が増えます。",verified
item.sophisticatedstorage.alchemy_upgrade,Alchemy Upgrade,錬金術アップグレード,translated
item.sophisticatedstorage.alchemy_upgrade.tooltip,"Automatically uses potions, food with effects, or milk buckets",ポーション、効果を持つ食べ物、ミルクバケツを自動使用,translated
item.sophisticatedstorage.auto_blasting_upgrade,Auto-blasting Upgrade,鉱石かまど機能・改,verified
item.sophisticatedstorage.auto_blasting_upgrade.tooltip,"Blasting ores and metal stuff in an upgrade tab
Automatically pulls/pushes items",チェスト内で鉱石を自動で焼けるようになります。,verified
item.sophisticatedstorage.auto_smelting_upgrade,Auto-smelting Upgrade,かまど機能・改,verified
item.sophisticatedstorage.auto_smelting_upgrade.tooltip,"Smelting in an upgrade tab
Automatically pulls/pushes items",チェスト内で食料や鉱石を自動で焼けるようになります。,verified
item.sophisticatedstorage.auto_smoking_upgrade,Auto-smoking Upgrade,食料かまど機能・改,verified
item.sophisticatedstorage.auto_smoking_upgrade.tooltip,"Smoking food in an upgrade tab
Automatically pulls/pushes items",チェスト内で食料を自動で焼けるようになります。,verified
item.sophisticatedstorage.basic_tier_upgrade,Basic Tier Upgrade,チェスト用アップグレード,verified
item.sophisticatedstorage.basic_tier_upgrade.tooltip,Upgrades vanilla inventories to their sophisticated version,設置済みのチェストをSophisticated Storageのチェストに変換します,verified
item.sophisticatedstorage.basic_to_copper_tier_upgrade,Basic to Copper Tier Upgrade,チェスト用アップグレード(基本→銅),verified
item.sophisticatedstorage.basic_to_diamond_tier_upgrade,Basic to Diamond Tier Upgrade,チェスト用アップグレード(基本→ダイヤモンド),verified
item.sophisticatedstorage.basic_to_gold_tier_upgrade,Basic to Gold Tier Upgrade,チェスト用アップグレード(基本→金),verified
item.sophisticatedstorage.basic_to_iron_tier_upgrade,Basic to Iron Tier Upgrade,チェスト用アップグレード(基本→鉄),verified
item.sophisticatedstorage.basic_to_netherite_tier_upgrade,Basic to Netherite Tier Upgrade,チェスト用アップグレード(基本→ネザライト),verified
item.sophisticatedstorage.blasting_upgrade,Blasting Upgrade,鉱石かまど機能,verified
item.sophisticatedstorage.blasting_upgrade.tooltip,Blasting ores and metal stuff in an upgrade tab,チェスト内で鉱石を手動で焼けるようになります。,verified
item.sophisticatedstorage.chipped.alchemy_bench_upgrade,Chipped: Alchemy Bench Upgrade,Chipped: 錬金術台アップグレード,translated
item.sophisticatedstorage.chipped.alchemy_bench_upgrade.tooltip,Chipped Alchemy Bench in an upgrade tab,アップグレードタブにChipped錬金術台を搭載,translated
item.sophisticatedstorage.chipped.botanist_workbench_upgrade,Chipped: Botanist's Workbench Upgrade,Chipped: 植物学者の作業台アップグレード,translated
item.sophisticatedstorage.chipped.botanist_workbench_upgrade.tooltip,Chipped Botanist's Workbench in an upgrade tab,アップグレードタブにChipped植物学者の作業台を搭載,translated
item.sophisticatedstorage.chipped.carpenters_table_upgrade,Chipped: Carpenters Workbench Upgrade,Chipped: 大工の作業台アップグレード,translated
item.sophisticatedstorage.chipped.carpenters_table_upgrade.tooltip,Chipped Carpenters Workbench in an upgrade tab,アップグレードタブにChipped大工の作業台を搭載,translated
item.sophisticatedstorage.chipped.glassblower_upgrade,Chipped: Glassblower Upgrade,Chipped: ガラス職人アップグレード,translated
item.sophisticatedstorage.chipped.glassblower_upgrade.tooltip,Chipped Glassblower in an upgrade tab,アップグレードタブにChippedガラス職人を搭載,translated
item.sophisticatedstorage.chipped.loom_table_upgrade,Chipped: Loom Table Upgrade,Chipped: 織機台アップグレード,translated
item.sophisticatedstorage.chipped.loom_table_upgrade.tooltip,Chipped Loom Table in an upgrade tab,アップグレードタブにChipped織機台を搭載,translated
item.sophisticatedstorage.chipped.mason_table_upgrade,Chipped: Mason Table Upgrade,Chipped: 石工の作業台アップグレード,translated
item.sophisticatedstorage.chipped.mason_table_upgrade.tooltip,Chipped Mason Table in an upgrade tab,アップグレードタブにChipped石工の作業台を搭載,translated
item.sophisticatedstorage.chipped.tinkering_table_upgrade,Chipped: Tinkering Table Upgrade,Chipped: ティンカリングテーブルアップグレード,translated
item.sophisticatedstorage.chipped.tinkering_table_upgrade.tooltip,Chipped Tinkering Table in an upgrade tab,アップグレードタブにChippedティンカリングテーブルを搭載,translated
item.sophisticatedstorage.compacting_upgrade,Compacting Upgrade,アイテム圧縮機能,verified
item.sophisticatedstorage.compacting_upgrade.tooltip,"Compacts items into their compressed variants
Only 2x2 recipes",2x2で圧縮できるアイテムを自動で圧縮します。,verified
item.sophisticatedstorage.compression_upgrade,Compression Upgrade,結合分解機能,verified
item.sophisticatedstorage.compression_upgrade.tooltip,Automatically compresses/decompresses items,"特定のスロットに置いたアイテムを結合状態や
分解状態で取り出すことができます。",verified
item.sophisticatedstorage.controller,Storage Controller,ストレージコントローラ,verified
item.sophisticatedstorage.copper_shulker_box,Copper Shulker Box,銅のシュルカーボックス,verified
item.sophisticatedstorage.copper_to_diamond_tier_upgrade,Copper to Diamond Tier Upgrade,チェスト用アップグレード(銅→ダイヤモンド),verified
item.sophisticatedstorage.copper_to_gold_tier_upgrade,Copper to Gold Tier Upgrade,チェスト用アップグレード(銅→金),verified
item.sophisticatedstorage.copper_to_iron_tier_upgrade,Copper to Iron Tier Upgrade,チェスト用アップグレード(銅→鉄),verified
item.sophisticatedstorage.copper_to_netherite_tier_upgrade,Copper to Netherite Tier Upgrade,チェスト用アップグレード(銅→ネザライト),verified
item.sophisticatedstorage.crafting_upgrade,Crafting Upgrade,作業台機能,verified
item.sophisticatedstorage.crafting_upgrade.tooltip,Crafting table in an upgrade tab,チェスト内で手動でクラフトできるようになります。,verified
item.sophisticatedstorage.debug_tool,Debug Tool,デバッグツール,verified
item.sophisticatedstorage.diamond_shulker_box,Diamond Shulker Box,ダイヤモンドのシュルカーボックス,verified
item.sophisticatedstorage.diamond_to_netherite_tier_upgrade,Diamond to Netherite Tier Upgrade,ネザライトのチェスト用アップグレード,verified
item.sophisticatedstorage.feeding_upgrade,Feeding upgrade,ごはん機能,verified
item.sophisticatedstorage.feeding_upgrade.tooltip,Feeds player with food from storage's inventory,チェスト内の食料を自動で食べます。,verified
item.sophisticatedstorage.filter_upgrade,Filter Upgrade,仕分けフィルタ機能,verified
item.sophisticatedstorage.filter_upgrade.tooltip,Filters items piped in and/or out of storage,出し入れするアイテムにフィルタをかけます。,verified
item.sophisticatedstorage.gold_shulker_box,Gold Shulker Box,金のシュルカーボックス,verified
item.sophisticatedstorage.gold_to_diamond_tier_upgrade,Gold to Diamond Tier Upgrade,チェスト用アップグレード(金→ダイヤモンド),verified
item.sophisticatedstorage.gold_to_netherite_tier_upgrade,Gold to Netherite Tier Upgrade,チェスト用アップグレード(金→ネザライト),verified
item.sophisticatedstorage.hopper_upgrade,Hopper Upgrade,ホッパー機能,verified
item.sophisticatedstorage.hopper_upgrade.tooltip,Pulls items from block on top and/or pushes them to block below,ホッパーを使わずに直接アイテムを出し入れします。,verified
item.sophisticatedstorage.infinity_upgrade,Infinity Upgrade (Admin),インフィニティアップグレード（管理者用）,translated
item.sophisticatedstorage.infinity_upgrade.tooltip,"Makes all items in storage infinite
Only admins can set infinite items and break storage","ストレージ内のすべてのアイテムを無限にします
管理者のみが無限アイテムを設定してストレージを破壊できます",translated
item.sophisticatedstorage.iron_shulker_box,Iron Shulker Box,鉄のシュルカーボックス,verified
item.sophisticatedstorage.iron_to_diamond_tier_upgrade,Iron to Diamond Tier Upgrade,チェスト用アップグレード(鉄→ダイヤモンド),verified
item.sophisticatedstorage.iron_to_gold_tier_upgrade,Iron to Gold Tier Upgrade,チェスト用アップグレード(鉄→金),verified
item.sophisticatedstorage.iron_to_netherite_tier_upgrade,Iron to Netherite Tier Upgrade,チェスト用アップグレード(鉄→ネザライト),verified
item.sophisticatedstorage.jukebox_upgrade,Jukebox Upgrade,ジュークボックス機能,verified
item.sophisticatedstorage.jukebox_upgrade.tooltip,Portable Jukebox,チェストでジュークボックスの機能を楽しめます。,verified
item.sophisticatedstorage.magnet_upgrade,Magnet Upgrade,アイテム引き寄せ機能,verified
item.sophisticatedstorage.magnet_upgrade.tooltip,Magnets items into storage at range,周囲のアイテムを引き寄せてチェストに入れます。,verified
item.sophisticatedstorage.netherite_shulker_box,Netherite Shulker Box,ネザライトのシュルカーボックス,verified
item.sophisticatedstorage.packing_tape,Packing Tape,ガムテープ,verified
item.sophisticatedstorage.packing_tape.tooltip,Remaining uses: %s,残り: %s,verified
item.sophisticatedstorage.packing_tape.tooltip.disabled,Disabled - config set to drop all storages as packed,無効 - 設定によりすべてのストレージがパック状態でドロップ,translated
item.sophisticatedstorage.paintbrush,Paintbrush,ペイントブラシ,translated
item.sophisticatedstorage.paintbrush.overlay.missing_items,Missing items: ,不足アイテム：,translated
item.sophisticatedstorage.paintbrush.tooltip,"Applies decoration to storage blocks in world
Set decoration it applies in decoration table","ワールド内のストレージブロックに装飾を適用
装飾テーブルで適用する装飾を設定",translated
item.sophisticatedstorage.paintbrush.tooltip.accent_color,Accent Color: %s,アクセント色：%s,translated
item.sophisticatedstorage.paintbrush.tooltip.main_color,Main Color: %s,メイン色：%s,translated
item.sophisticatedstorage.paintbrush.tooltip.material," - %s: %s"," - %s：%s",translated
item.sophisticatedstorage.paintbrush.tooltip.materials,Materials:,マテリアル：,translated
item.sophisticatedstorage.pickup_upgrade,Pickup Upgrade,アイテム直入れ機能,verified
item.sophisticatedstorage.pickup_upgrade.tooltip,Makes storage pickup items,拾ったアイテムが直接チェストに入ります。,verified
item.sophisticatedstorage.pump_upgrade,Pump Upgrade,ポンプ機能,verified
item.sophisticatedstorage.pump_upgrade.tooltip,Pumps fluids between Tank upgrade and adjacent blocks,タンク機能と併用し、液体を出し入れします。,verified
item.sophisticatedstorage.sawmill.sawmill_upgrade,Sawmill Upgrade,ソーミルアップグレード,translated
item.sophisticatedstorage.sawmill.sawmill_upgrade.tooltip,Saw in an upgrade tab,アップグレードタブのこぎり,translated
item.sophisticatedstorage.shulker_box,Shulker Box,シュルカーボックス,verified
item.sophisticatedstorage.smelting_upgrade,Smelting Upgrade,かまど機能,verified
item.sophisticatedstorage.smelting_upgrade.tooltip,Smelting in an upgrade tab,チェスト内で食料や鉱石を手動で焼けるようになります。,verified
item.sophisticatedstorage.smoking_upgrade,Smoking Upgrade,食料かまど機能,verified
item.sophisticatedstorage.smoking_upgrade.tooltip,Smoking food in an upgrade tab,チェスト内で食料を手動で焼けるようになります。,verified
item.sophisticatedstorage.stack_downgrade_tier_1,Stack Downgrade Tier 1,スタックダウングレード Tier 1,translated
item.sophisticatedstorage.stack_downgrade_tier_1.tooltip,Divides the number of stacks that can fit in a slot by 8,スロットに入るスタックの数を8で割る,translated
item.sophisticatedstorage.stack_downgrade_tier_2,Stack Downgrade Tier 2,スタックダウングレード Tier 2,translated
item.sophisticatedstorage.stack_downgrade_tier_2.tooltip,Divides the number of stacks that can fit in a slot by 16,スロットに入るスタックの数を16で割る,translated
item.sophisticatedstorage.stack_downgrade_tier_3,Stack Downgrade Tier 3,スタックダウングレード Tier 3,translated
item.sophisticatedstorage.stack_downgrade_tier_3.tooltip,Divides the number of stacks that can fit in a slot by 32,スロットに入るスタックの数を32で割る,translated
item.sophisticatedstorage.stack_upgrade_omega_tier,Stack Upgrade Omega Tier,スタックアップグレード オメガ Tier,translated
item.sophisticatedstorage.stack_upgrade_omega_tier.tooltip,"Multiplies stacks per slot by the maximum value (×33,554,431)","スロットあたりのスタック数を最大値（×33,554,431）で乗算",translated
item.sophisticatedstorage.stack_upgrade_tier_1,Stack Upgrade Tier 1,スタック数増加x2,verified
item.sophisticatedstorage.stack_upgrade_tier_1.tooltip,Multiplies the number of stacks that can fit in a slot by 2,1スロットあたりのスタック数を2倍にします。,verified
item.sophisticatedstorage.stack_upgrade_tier_1_plus,Stack Upgrade Tier 1 Plus,スタック数増加x3,verified
item.sophisticatedstorage.stack_upgrade_tier_1_plus.tooltip,Multiplies the number of stacks that can fit in a slot by 3,1スロットあたりのスタック数を3倍にします。,verified
item.sophisticatedstorage.stack_upgrade_tier_2,Stack Upgrade Tier 2,スタック数増加x4,verified
item.sophisticatedstorage.stack_upgrade_tier_2.tooltip,Multiplies the number of stacks that can fit in a slot by 4,1スロットあたりのスタック数を4倍にします。,verified
item.sophisticatedstorage.stack_upgrade_tier_3,Stack Upgrade Tier 3,スタック数増加x8,verified
item.sophisticatedstorage.stack_upgrade_tier_3.tooltip,Multiplies the number of stacks that can fit in a slot by 8,1スロットあたりのスタック数を8倍にします。,verified
