key,source_text,target_text,status
modernfix.option.mixin.bugfix.blueprint_modif_memory_leak,"Fixes Blueprint's ObjectModificationManager leaking vanilla resources, reducing memory usage. Despite the fix being contributed in PR #195 a release was not yet made.",解決法 設計図のObjectModificationManagerがバニラリソースをリークしているので、メモリ使用量を削減します。PR #195では修正が貢献されているにもかかわらず、リリースはまだ行われていません。,verified
modernfix.option.mixin.bugfix.buffer_builder_leak,"Attempts to work around mods constructing BufferBuilder objects that leak memory. This can cause the JVM to crash with an hs_err_pid file in some rare cases. If you experience this type of crash, try disabling this option.",メモリリークを引き起こすBufferBuilderオブジェクトを構築するModに対する回避策を試みます。これにより稀にJVMがhs_err_pidファイルをクラッシュさせることがあります。このようなクラッシュを経験した場合は、このオプションを無効にしてみてください。,translated
modernfix.option.mixin.bugfix.chunk_deadlock,"Attempts to prevent chunk system deadlocks or provide additional debug information in the log when they occur. These deadlocks usually manifest as the server freezing indefinitely (e.g. entities not moving), while the client continues to work just fine.",チャンクシステムのデッドロックを防ぐか、ログに追加のデバッグ情報を提供しようとします。 これらのデッドロックは通常、サーバーが無期限にフリーズする(例えば、エンティティが移動しない)としてマニフェストされ、クライアントは正常に動作し続けます。,verified
modernfix.option.mixin.bugfix.chunk_deadlock.valhesia,Patches Valhesia Structures to fix an issue in its code that causes frequent worldgen/chunkloading deadlocks.,パッチValhesia Structures to fix an problem in its code that cause frequent worldgen/chunkloading deadlocks.,verified
modernfix.option.mixin.bugfix.cofh_core_crash,Fixes a multithreading issue in CoFH Core that can cause rare crashes during launch.,CoFHコアで起動中にまれなクラッシュを引き起こすマルチスレッドの問題を修正しました。,verified
modernfix.option.mixin.bugfix.concurrency,"The patches in this group fix concurrency-related issues within Minecraft and/or Forge. Most of them result in rare, hard-to-diagnose crashes during loading.",このグループのパッチは、Minecraft や Forge 内で同時に発生する問題を修正します。ほとんどのパッチは、読み込み中に稀で診断が難しいクラッシュを引き起こします。,verified
modernfix.option.mixin.bugfix.ctm_resourceutil_cme,Fixes a multithreading issue in ConnectedTexturesMod that can cause rare crashes during launch.,ConnectedTexturesModで起動中にまれなクラッシュを引き起こすマルチスレッドの問題を修正しました。,verified
modernfix.option.mixin.bugfix.edge_chunk_not_saved,This option is a port of SuperCoder's Chunk Saving Fix mod (because I didn't realize it was already available for Forge at the time).,このオプションは、SuperCoder のチャンク節約修正モジュールのポートです(その時点で Forge ではすでに利用可能であることに気付いていませんでした)。,verified
modernfix.option.mixin.bugfix.ender_dragon_leak,Fixes a memory leak in vanilla caused by the ender dragon retaining a reference to the previous client world.,以前のクライアントの世界への参照を保持しているエンダードラゴンによって引き起こされるバニラのメモリリークを修正しました。,verified
modernfix.option.mixin.bugfix.entity_load_deadlock,"Fixes many issues where EntityJoinWorldEvent/EntityJoinLevelEvent cause a worldgen deadlock, by slightly deferring entity loading. Should not, however, cause any noticeable behavior changes in-game.",EntityJoinWorldEvent/EntityJoinLevelEvent がエンティティの読み込みを少し遅らせることによって世界的なデッドロックを引き起こす多くの問題を修正します。ただし、ゲーム内で顕著な動作変更を引き起こす必要があります。,verified
modernfix.option.mixin.bugfix.entity_pose_stack,"Fixes Forge issue #9118, where mods can cause undebuggable render crashes by pushing the matrix stack without popping it.",Forgeの問題#9118を修正します。Modがマトリックススタックをポップせずにプッシュすることで、デバッグ不可能なレンダークラッシュが発生する可能性があります。,translated
modernfix.option.mixin.bugfix.extra_experimental_screen,Fixes the experimental feature warning being shown still being shown the first time you reopen a world that was created as experimental.,実験的機能の警告が最初にワールドを再度開いたときに表示されたままになるバグを修正します。,translated
modernfix.option.mixin.bugfix.file_dialog_title,Fixes a security issue with the worldgen settings file dialog,ワールド生成設定ファイルダイアログのセキュリティ問題を修正します。,translated
modernfix.option.mixin.bugfix.fix_config_crashes,Fixes Forge configs occasionally becoming corrupted when launching the game.,修正されたForgeはゲームを起動する際に時々壊れてしまうことがあります。,verified
modernfix.option.mixin.bugfix.forge_at_inject_error,"Fixes a major oversight in Forge's early error handling code that causes some parts of mods to load, but not others, which usually results in the game crashing rather than displaying the intended error screen. This issue was fixed in NeoForge, and eventually fixed in new enough versions of Forge.",Forgeの早期エラーハンドリングコードの重大な欠陥を修正します。これにより、意図的なエラー画面を表示するのではなく、ゲームがクラッシュしてしまいます。この問題はNeoForgeで修正され、十分に新しいForgeバージョンでも最終的に修正されました。,translated
modernfix.option.mixin.bugfix.forge_vehicle_packets,Fixes a bug introduced by a Forge patch that causes excessive amounts of chunk data packets to be sent to the player if they are riding a vehicle on a chunk border.,Forgeパッチによって導入されたバグを修正します。プレイヤーがチャンク境界の乗り物に乗っている場合、過度な量のチャンクデータパケットがプレイヤーに送信されます。,translated
modernfix.option.mixin.bugfix.item_cache_flag,Fixes MC-258939,MC-258939を修正,verified
modernfix.option.mixin.bugfix.mantle_model_cme,Fixes a bug in Mantle that can cause random ConcurrentModificationException crashes when rendering Tinkers Construct content.,Mantlesでのバグを修正します。Tinkers Constructのコンテンツをレンダリングするときに、ランダムな並行実行例外クラッシュが発生する可能性があります。,translated
modernfix.option.mixin.bugfix.mc218112,"This option fixes a deadlock that can occur if an exception is thrown while processing entity data. Vanilla does not correctly unlock the data manager when it should. This is tracked as MC-218112 on the bug tracker, and was fixed by Mojang in 1.17.",このオプションは、エンティティデータの処理中に例外が発生した場合に発生するデッドロックを修正します。 バニラは必要なときにデータマネージャのロックを正しく解除しません。 これはバグトラッカーでMC-218112として追跡され、1.17でMojangによって修正されました。,verified
modernfix.option.mixin.bugfix.missing_block_entities,"Hypixel sends chunks to the client that are missing some block entity data, which makes chests etc. appear invisible. This 'fixes' the problem by creating the needed data on the client. Has no effect for properly behaved servers or in singleplayer.",Hypixelは一部のブロックエンティティデータが欠落しているチャンクをクライアントに送信するため、チェストなどが見えなくなります。このオプションはクライアントで必要なデータを作成することでこの問題を『修正』します。正しく動作するサーバーまたはシングルプレイヤーでは効果がありません。,translated
modernfix.option.mixin.bugfix.model_data_manager_cme,Works around design flaws in the Forge ModelDataManager system that can cause unexpected concurrency issues.,Forge ModelDataManagerシステムの設計上の欠陥に対する回避策です。予期しない並行実行の問題が発生する可能性があります。,translated
modernfix.option.mixin.bugfix.packet_leak,"**Experimental**, not enabled by default. An attempted fix for the memory leak issue that occurs after playing long enough on 1.16.",**実験**はデフォルトで有効になっていません。1.16で十分な長時間再生した後に発生するメモリリーク問題の修正を試みました。,verified
modernfix.option.mixin.bugfix.paper_chunk_patches,1.18 and newer. **A key optimization.** Ports a patch from Paper that fixes issues on 1.17 with chunkloading requiring huge amounts of memory and generating many `CompletableFuture` instances. 1.18+ are now able to load worlds on only 400MB of memory like 1.16 could.,1.18 以降。**鍵の最適化** 1の問題を修正する紙のパッチをポートします。 chunkloadは膨大なメモリを必要とし、多くの`ComplettableFuture`インスタンスを生成します。 1.18以降では、1.16のように400MBのメモリでワールドを読み込むことができます。,verified
modernfix.option.mixin.bugfix.preserve_early_window_pos,"Makes the game window retain its existing size when control is handed over from Forge's early loading to Minecraft code. Fixes the window teleporting back to the center of the screen after being dragged, etc.",Forge の初期ロードから Minecraft コードにコントロールが渡されると、ゲームウィンドウが既存のサイズを保持します。 ドラッグされた後、画面の中心に戻ってテレポートするウィンドウを修正します。,verified
modernfix.option.mixin.bugfix.recipe_book_type_desync,Fixes Forge clients being disconnected when connecting to a vanilla server if mods add custom recipe book entry types.,Modがカスタムレシピ本エントリタイプを追加した場合、バニラサーバーに接続するときにForgeクライアントが切断されるバグを修正します。,translated
modernfix.option.mixin.bugfix.refinedstorage.te_bug,"Fixes Refined Storage external storage blocks occasionally failing to show contents of drawers, etc. when loaded. Backport of Refined Storage PR #3435, which was only applied to 1.18 and later.",修理済みストレージ外部ストレージブロックに引き出しの内容などが表示されない場合があります。 ときにロードされます。Refined Storage PR #3435のバックポート。これは1.18以降にのみ適用されました。,verified
modernfix.option.mixin.bugfix.remove_block_chunkloading,"Fixes zombie pigmen keeping the 0, 0 chunk loaded perpetually on Forge. Backport of Forge PR #8583.",Forgeで0チャンクを永久にロードしたゾンビピッグマンを修正。ForgeのPR#8583のバックポート。,verified
modernfix.option.mixin.bugfix.removed_dimensions,Fixes the game failing to load worlds if dimension mods are removed. Backport of Forge PR #8959.,ディメンションMODが削除された場合、ゲームがワールドの読み込みに失敗する問題を修正しました。Forge PR #899のバックポート。,verified
modernfix.option.mixin.bugfix.restore_old_dragon_movement,"Fixes MC-272431, which tracks the ender dragon being unable to dive to the portal as it did in 1.13 and older. This causes the dragon to fly quite a bit differently from what modern players are used to and also patches out one-cycling, so it's not enabled by default. Thanks to Jukitsu for identifying the regression in the vanilla code.",MC-272431を修正します。エンダードラゴンが1.13以前のようにポータルに飛び込めなくなります。これによりドラゴンの飛行パターンが現代のプレイヤーの慣れたものと大きく異なり、一回で倒すことができるようになったため、デフォルトでは有効にされていません。バニラコードの回帰を特定してくれたJukitsuに感謝します。,translated
modernfix.option.mixin.bugfix.starlight_emptiness,Fixes an occasional Starlight crash due to emptiness maps not being initialized. Backport of the same fix in Starlight for 1.18.x.,初期化されていない空マップのために時折Starlightがクラッシュする問題を修正します。1.18.xのStarlightで同じ修正をバックポートします。,verified
modernfix.option.mixin.bugfix.tf_cme_on_load,"Patches Twilight Forest to perform non-thread-safe client setup using the main thread as it should, rather than the FML worker thread.",パッチTwilight Forestは、FML ワーカースレッドではなく、メインスレッドを使用して非スレッドセーフなクライアント設定を実行します。,verified
modernfix.option.mixin.bugfix.unsafe_modded_shape_caches,Fixes various ConcurrentModificationExceptions that can occur in content mods when computing block shapes,コンテンツModのブロック形状計算時に発生する可能性のある様々な並行実行例外を修正します。,translated
modernfix.option.mixin.bugfix.world_leaks,"Reduces the memory usage of old client-side worlds that aren't needed after switching dimensions. These are normally garbage collected in vanilla, but mods sometimes retain references to them.",ディメンションを切り替えた後に不要になった古いクライアントサイド・ワールドのメモリ使用量を減らす.これらは通常バニラではガベージコレクションされますが、MODがそれらへの参照を保持することがあります.,verified
modernfix.option.mixin.bugfix.world_screen_skipped,"Fixes MC-251068, where deleting the last world takes you back to an empty world list.",MC-251068を修正します。最後のワールドを削除すると、空のワールドリストに戻ります。,translated
modernfix.option.mixin.core,Core patches required for ModernFix to work,ModernFixが動作するために必要なコアパッチです,verified
modernfix.option.mixin.devenv,"Patches used when running in a development environment, for speed improvement and/or testing",開発環境で実行するときに使用されるパッチ、速度向上および/またはテストのために使用されるパッチ。,verified
modernfix.option.mixin.feature.blockentity_incorrect_thread,"**This is a debug option and should not be enabled for regular gameplay.** Attempts to detect mods interacting with block entities on the wrong thread and crash the game with more information, rather than an unclear ConcurrentModificationException",**これはデバッグオプションであり、通常のゲームプレイでは有効にしないでください。** Modがブロックエンティティを間違ったスレッドで操作している場合の検出を試みます。不明確な並行実行例外ではなく、より多くの情報でゲームをクラッシュさせます。,translated
modernfix.option.mixin.feature.branding,"Adds ModernFix to the branding list on the title screen, and also to the F3 screen.",タイトル画面のブランドリストにModernFixを追加し、F3画面にも追加します。,verified
modernfix.option.mixin.feature.cause_lag_by_disabling_threads,"Disables the game's use of worker threads for the server and for chunk rendering. **This will make performance worse on almost all hardware**, and should only be enabled on a client, when you know exactly what you are doing, and probably only on hardware with very few (2 or less) physical CPU cores. In those rare cases, it can reduce lag spikes since there is less contention over the limited cores.",サーバーとチャンクレンダリングのワーカースレッド使用を無効化します。**これはほぼすべてのハードウェアでパフォーマンスを悪化させます**。クライアントで有効にする場合は、正確に何をしているかを知っている場合のみに限定され、物理CPUコアが非常に少ない（2以下）ハードウェアでのみ有効にしてください。稀なケースですが、コア数が限られているため競合が減少し、ラグスパイクを低減できます。,translated
modernfix.option.mixin.feature.direct_stack_trace,"Normally off, can be enabled to force the raw stack trace to be dumped to the log when a crash occurs. Occasionally vanilla's crash report system fails to work properly and gives an entirely irrelevant stack trace/report.",通常は off にすることで、クラッシュ時にrawスタックトレースをログにダンプさせることができます。 場合によっては、バニラのクラッシュレポートシステムが正常に動作せず、スタックトレース/レポートを完全に無関係にすることがあります。,verified
modernfix.option.mixin.feature.integrated_server_watchdog,"Adds the vanilla watchdog to singleplayer worlds as well, but just prints out the stacktraces rather than forcefully terminating the world. This version includes the functionality of Fullstack Watchdog, but the latter is still needed for multiplayer.",バニラウォッチドッグをシングルプレイヤーの世界にも追加しますが、強制的に世界を終了するのではなくスタックトレースをプリントアウトします。 このバージョンには、Fullstack Watchdog の機能が含まれていますが、後者はマルチプレイにはまだ必要です。,verified
modernfix.option.mixin.feature.measure_time,"Uses a couple injections to measure world load time, datapack reload time, resource reload time, bootstrap time, and adds the necessary hooks to enable vanilla's unused profiler logic for resource reloading if so configured.",ワールドロード時間、データパックのリロード時間、リロード時間、ブートストラップ時間を測定するために、2つの注射を使用します。 そして、必要なフックを追加して、バニラの未使用のプロファイラロジックをリソースの再ロードに有効にします。,verified
modernfix.option.mixin.feature.registry_event_progress,"Runs the Forge loading screen on a background thread for part of the loading process, to allow progress to be shown while content is being registered. May have compatibility issues with some GPU drivers (e.g. macOS), so do not enable it by default in a modpack.",ロード処理の一部を背景スレッドでForgeロード画面を実行します。コンテンツが登録されている間に進捗を表示できます。一部のGPUドライバー（macOSなど）で互換性の問題が発生する可能性があるため、ModPackではデフォルトで有効にしないでください。,translated
modernfix.option.mixin.feature.remove_chat_signing,"Prevents the Minecraft client from obtaining the keypair for chat signing. This disables the client's ability to sign chat messages (like No Chat Reports, but in a simpler, albeit less user-friendly way).",Minecraftクライアントがチャット署名用のキーペアを取得するのを防止します。これはクライアントのチャットメッセージに署名する機能を無効化します（No Chat Reportsのような方法ですが、より単純で、ユーザーフレンドリーではありません）。,translated
modernfix.option.mixin.feature.remove_telemetry,Prevents the Minecraft client from sending telemetry to Mojang. The telemetry is generally not relevant to them anyway for a modded instance.,MinecraftクライアントがテレメトリをMojangに送信するのを防止します。テレメトリは通常、ModPackインスタンスには関連がありません。,translated
modernfix.option.mixin.feature.snapshot_easter_egg,Adds easter egg features (does not affect any vanilla visuals or behavior) when running on a snapshot version.,スナップショット版で実行中にイースターエッグ機能を追加します (バニラビジュアルや動作には影響しません)。,verified
modernfix.option.mixin.feature.spam_thread_dump,**To be used for debugging purposes only.** Causes a thread dump to be output to the log every 60 seconds. This can help to diagnose unexplained freezes during loading/gameplay.,**デバッグ目的のみに使用するために使用します。** スレッドダンプを60秒ごとにログに出力します。 これにより、読み込み/ゲームプレイ中に解明されていないフリーズを診断するのに役立ちます。,verified
modernfix.option.mixin.feature.spark_profile_launch,"If enabled, and a compatible version of Spark is installed, the entire launch sequence will be profiled until the main menu.",有効にすると、互換性のあるバージョンの Spark がインストールされている場合、起動シーケンス全体がメインメニューまでプロファイルされます。,verified
modernfix.option.mixin.feature.stalled_chunk_load_detection,"This option may help to detect the cause of chunkloading freezes. However, leaving it enabled may cause slightly worse performance.",このオプションはチャンク読み込みフリーズの原因の検出に役立つ可能性があります。ただし、有効にしたままにするとパフォーマンスが若干低下する可能性があります。,translated
modernfix.option.mixin.feature.suppress_narrator_stacktrace,Prevents the game from logging a very long stacktrace when the narrator fails to load on Linux (usually caused by not having libflite installed).,Linuxでナレーターの読み込みに失敗したときにゲームが非常に長いスタックトレースをログするのを防止します（通常、libfliteがインストールされていないことが原因です）。,translated
modernfix.option.mixin.feature.warn_missing_perf_mods,Shows a warning on startup if other performance mods considered essential and highly compatible are not present,本質的で互換性が高いと考えられる他のパフォーマンスMODが存在しない場合、起動時に警告を表示します,verified
modernfix.option.mixin.launch.class_search_cache,"Replaces Forge's resource finder (used to find game and a mod code) with a significantly faster version, speeding up launch",Forgeのリソースファインダー（ゲームとModコードの検索に使用）を大幅に高速なバージョンに置き換え、起動を加速します。,verified
modernfix.option.mixin.perf.async_jei,"1.16 only. **A key optimization.** Patches JEI to perform its reloading on a background thread, completely eliminating the long delay it adds to world loading.",1.16のみ。**キーの最適化** JEIがバックグラウンドスレッドでリロードされるようにパッチを適用することで、世界の読み込みに追加される長い遅延が完全になくなります。,verified
modernfix.option.mixin.perf.async_locator,"1.16 only. Backports the Async Locator mod's patches to eliminate server freezes associated with `/locate`, loot table generation, etc.",1.16 のみ。`/locate`に関連付けられているサーバーのフリーズや、戦利品テーブルの生成などを解消するために、Async Locator modのパッチをバックアップします。,verified
modernfix.option.mixin.perf.biome_zoomer,1.16 only. Minor optimization to improve the performance of the biome zoomer using logic from 1.18.,1.16のみ。1.18からのロジックを使用してバイオームズームのパフォーマンスを向上させるためのマイナーな最適化。,verified
modernfix.option.mixin.perf.blast_search_trees,"All versions. If REI or JEI are installed, construction of the vanilla search trees for creative searching is disabled, and searching is instead done using these mods' search implementations. This saves several seconds during world loading, and probably also saves some RAM as well (although I have not measured).",すべてのバージョン。 REIまたはJEIがインストールされている場合、レシピ検索のためのバニラ検索ツリーの構築が無効になります。 代わりに、これらのmodsの検索実装を使用して検索を行います。 これにより、世界の読み込み中に数秒節約でき、おそらくいくつかのRAMも節約できます(私は測定していませんが)。,verified
modernfix.option.mixin.perf.boost_worker_count,"1.16 only. Removes the hardcoded cap on worker thread count, similarly to what Mojang did in 1.18.",1.16 のみ。Mojang が 1.18 と同様に、ワーカースレッド数のハードコードされたキャップを削除します。,verified
modernfix.option.mixin.perf.cache_blockstate_cache_arrays,"All versions. Avoids creating fresh copies of enum arrays each time a blockstate cache is initialized. Minor optimization, but easy to do.",すべてのバージョン。ブロック状態キャッシュが初期化されるたびに列挙型配列の新規コピーを作成するのを避けます。マイナーな最適化ですが、簡単に行えます。,verified
modernfix.option.mixin.perf.cache_model_materials,All versions. Memoizes the `RenderMaterial` (texture) collection and dependency list that models return instead of requiring them to be recalculated on each request. Helps accelerate the model load/bake process.,すべてのバージョン。リクエストごとに再計算する代わりにモデルが返す`RenderMaterial` (テクスチャ) コレクションと依存関係リストをメモします。 モデルのロード/焼成プロセスを加速するのに役立ちます。,verified
modernfix.option.mixin.perf.cache_profile_texture_url,Avoids pointlessly creating a URL object and speeds up skull block rendering.,不必要にURLオブジェクトを作成するのを回避し、スカルブロックのレンダリングを高速化します。,translated
modernfix.option.mixin.perf.cache_strongholds,"All versions. Saves the generated list of stronghold positions with the world, instead of regenerating it on every world load. Saves a little bit of time on 1.16, and quite a bit more on 1.18 and 1.19.",すべてのバージョン。全てのワールドロード時に再生成するのではなく、ワールドで生成された要塞位置のリストを保存します。 1.16で少し時間を節約し、1.18と1.19ではかなり多くの時間を節約します。,verified
modernfix.option.mixin.perf.cache_upgraded_structures,"All versions. Many mods ship outdated structure files, which requires the game to upgrade them using DFU every single time they are loaded. This can be quite slow. This patch adds logic to instead save the upgraded version of the structure, and reuse it on the next load. To handle the case that the mod changes a structure file but not the name, the original file's hash is compared against the cached version, and if they do not match the structure will be upgraded again.",すべてのバージョンです。多くのMODは古い構造ファイルを出荷しています。DFUを使用してゲームをアップグレードする必要があります。 これはかなり遅い可能性があります。このパッチは、アップグレードされたバージョンの構造を保存する代わりにロジックを追加し、次のロードで再利用します。 modが名前ではなく構造ファイルを変更する場合を処理する 元のファイルのハッシュはキャッシュされたバージョンと比較され、一致しない場合は再び構造がアップグレードされます。,verified
modernfix.option.mixin.perf.chunk_meshing,Implements some minor optimizations to the vanilla chunk meshing logic (they will have no effect with a mod that replaces chunk rendering entirely).,バニラのチャンクメッシングロジックにいくつかの小さな最適化を実装します（チャンクレンダリング全体を置き換えるModには効果がありません）。,translated
modernfix.option.mixin.perf.clear_fabric_mapping_tables,Reduces memory usage by clearing mapping data structures in Fabric Loader that are either redundant or rarely used by mods. Off by default for compatibility reasons.,Modで冗長またはまれに使用されているFabric Loader のマッピングデータ構造をクリアすることで、メモリ使用量を削減します。 互換性の理由により、デフォルトではオフになります。,verified
modernfix.option.mixin.perf.clear_mixin_classinfo,Force-loads all mixins when launch finishes and then clears out mixin data structures to remove most of Mixin's memory footprint. Disabled by default for compatibility reasons.,起動時にすべてのミックスインを強制ロードし、ミックスインのデータ構造をクリアして、Mixinのメモリフットプリントの大部分を削除します。 互換性の理由によりデフォルトで無効になっています。,verified
modernfix.option.mixin.perf.compact_bit_storage,Fixes memory waste caused by some legacy servers (e.g. Hypixel) sending empty chunks as if they contain blocks. Reduces memory usage significantly on these servers.,ブロックが含まれているかのように空のチャンクを送信する旧式のサーバー (Hypixel など) によって引き起こされるメモリの浪費を修正します。これらのサーバーでメモリ使用量を大幅に削減します。,verified
modernfix.option.mixin.perf.compact_mojang_registries,(Fabric) Experimental option that reduces the memory usage of registries by roughly 50%. Not useful in most modpacks unless they contain millions of blocks and items.,(Fabric)レジストリのメモリ使用量をおよそ50%削減する実験的なオプション.何百万ものブロックやアイテムが含まれていない限り、ほとんどのMODパックでは役に立ちません.,verified
modernfix.option.mixin.perf.compress_biome_container,"1.16 only. Minor optimization borrowed from Hydrogen, which attempts to save space in the biome container when possible. This gets disabled automatically if conflicting mods like BetterEnd or Chocolate are installed.",1.16 のみ。可能であればバイオームコンテナ内のスペースを節約しようとする、Hydrogenから借りたマイナーな最適化。 BetterEnd や Chocolate のような競合する Mod がインストールされている場合、自動的に無効になります。,verified
modernfix.option.mixin.perf.compress_unihex_font,Stores the glyphs for the Unicode font more efficiently. Kudos to @AnAwesomGuy for the trick.,Unicodeフォントのグリフをより効率的に保存します。@AnAwesomGuyの工夫に感謝します。,translated
modernfix.option.mixin.perf.datapack_reload_exceptions,All versions. Reduces log spam and possibly slightly improves loading speed by not printing the stacktraces for some commonly thrown exceptions during datapack reload (e.g. missing items in loot tables/recipes). The message is still printed.,すべてのバージョン. ログスパムを削減し、データパックの再ロード中にいくつかの一般的にスローされる例外のスタックトレースを印刷しないことにより、ロード速度をわずかに向上させます (e. を選択します。戦利品のテーブル/レシピに欠落しています。メッセージは印刷されます。,verified
modernfix.option.mixin.perf.dedicated_reload_executor,All versions. Moves resource pack and data pack reloading to a dedicated worker pool instead of using the default `Worker-Main` threads. This allows mods to Smooth Boot to still potentially improve singleplayer performance at runtime while not slowing down launch due to a limited thread count.,すべてのバージョン。デフォルトの `Worker-Main` スレッドを使用する代わりに、リソースパックとデータパックを専用のワーカープールにリロードします。 これにより、Modはスムーズブートを可能にし、限られたスレッド数で起動を遅らせずに実行時のシングルプレイヤーのパフォーマンスを向上させることができます。,verified
modernfix.option.mixin.perf.deduplicate_climate_parameters,"Deduplicates climate parameter objects used by the new biome system, can save ~2MB but also slows down datapack reload somewhat.","新しいバイオームシステムによって使用される気候パラメータオブジェクトをdeduplicates, 〜2MBを保存することができますが、また、データパックのリロードが少し遅くなります。",verified
modernfix.option.mixin.perf.deduplicate_location,"All versions, but disabled by default due to load time impact. Deduplicates resource location namespaces and paths. This saves RAM but also increases the cost of constructing a new `ResourceLocation` by quite a bit.",すべてのバージョンですが、時間の影響によりデフォルトでは無効になります。リソースロケーションの名前空間とパスをDeduplicatesします。 これによりRAMは節約されますが、新しい「ResourceLocation」を構築するコストもかなり増加します。,verified
modernfix.option.mixin.perf.deduplicate_wall_shapes,Makes most wall blocks share the same shape object instead of each one having its own copy. Can reduce memory usage substantially when lots of wall blocks are added by mods.,ほとんどの壁ブロックは、それぞれのブロックがそれぞれのブロックにコピーを持つのではなく、同じ形状のオブジェクトを共有するようにします。 Modで多くのウォールブロックを追加すると、メモリ使用量を大幅に削減できます。,verified
modernfix.option.mixin.perf.dynamic_block_codecs,Avoids storing a codec for every block(state) and instead generates and caches it on the fly when needed. Generally not worth enabling unless you have a million blocks/items.,"ブロック(状態)ごとにコーデックを保存するのを避け,代わりに必要なときにその場で生成してキャッシュする.一般的に,100万個のブロックやアイテムがない限り,有効にする必要はありません.",verified
modernfix.option.mixin.perf.dynamic_dfu,"All versions. Modifies DFU initialization to happen the first time something needs to be upgraded. This sounds similar to LazyDFU but is distinctly implemented, as it avoids loading *any* DFU classes/data structures, while LazyDFU only disables rule optimization. Essentially, this option is a safer version of DataFixerSlayer as it will still load DFU when needed.

You should typically continue to use LazyDFU even with this option enabled, as otherwise DFU rule optimization will cause lag.","すべてのバージョン。何かをアップグレードする必要があるときにDFU初期化を変更します。 これはLazyDFUに似ているように聞こえますが、LazyDFUはルールの最適化のみを無効にするので、明確に実装されています。 基本的に、このオプションはDataFixerSlayerの安全なバージョンであり、必要に応じてDFUをロードします。

DFUルールの最適化が遅れるため、通常はこのオプションを有効にしてもLazyDFUを使用し続ける必要があります。",verified
modernfix.option.mixin.perf.dynamic_entity_renderers,Constructs entity models the first time they are seen instead of during launch. Some mods are not compatible with this option and will cause EntityRenderer crashes.,起動時の代わりにエンティティモデルを初めて見るときに構築します。 一部の Mod はこのオプションと互換性がないため、EntityRenderer がクラッシュします。,verified
modernfix.option.mixin.perf.dynamic_resources,All versions. See https://github.com/embeddedt/ModernFix/wiki/Dynamic-Resources-FAQ.,すべてのバージョン。https://github.com/embeddedt/ModernFix/wiki/Dynamic-Resources-FAQを参照してください。,verified
modernfix.option.mixin.perf.dynamic_resources.ae2,AE2 compatibility patch for dynamic resources,動的リソースのためのAE2互換性パッチ。,verified
modernfix.option.mixin.perf.dynamic_resources.ctm,CTM compatibility patch for dynamic resources,動的リソース用のCTM互換性パッチ,verified
modernfix.option.mixin.perf.dynamic_resources.diagonalfences,Diagonal Fences compatibility patch for dynamic resources,動的リソースのためのAE2互換性パッチ。,verified
modernfix.option.mixin.perf.dynamic_resources.ldlib,LDLib compatibility patch for dynamic resources,ダイナミックリソースのLDLib互換性パッチ,translated
