key,source_text,target_text,status
item.createcafe.raspberry_iced_coffee,Raspberry Iced Coffee,ラズベリーアイスコーヒー,translated
item.createcafe.raspberry_milk_tea,Raspberry Milk Tea,ラズベリーミルク紅茶,translated
item.createcafe.raspberry_syrup_bucket,Raspberry Syrup Bucket,ラズベリーシロップバケツ,translated
item.createcafe.raspberry_tea_bucket,Raspberry Tea Bucket,ラズベリー紅茶バケツ,translated
item.createcafe.raw_boba,Raw Boba,生のタピオカ,translated
item.createcafe.redlove_milk_tea,Redlove Milk Tea,レッドラブミルク紅茶,translated
item.createcafe.redlove_tea_bucket,Redlove Tea Bucket,レッドラブ紅茶バケツ,translated
item.createcafe.roasted_coffee,Roasted Coffee Beans,焙煎したコーヒー豆,translated
item.createcafe.starfruit_milk_tea,Starfruit Milk Tea,スターフルーツミルク紅茶,translated
item.createcafe.starfruit_tea_bucket,Starfruit Tea Bucket,スターフルーツ紅茶バケツ,translated
item.createcafe.strawberry_iced_coffee,Strawberry Iced Coffee,イチゴアイスコーヒー,translated
item.createcafe.strawberry_milk_tea,Strawberry Milk Tea,イチゴミルク紅茶,translated
item.createcafe.strawberry_syrup_bucket,Strawberry Syrup Bucket,イチゴシロップバケツ,translated
item.createcafe.strawberry_tea_bucket,Strawberry Tea Bucket,イチゴ紅茶バケツ,translated
item.createcafe.sweetberry_milk_tea,Sweet Berry Milk Tea,スウィートベリーミルク紅茶,translated
item.createcafe.sweetberry_tea_bucket,Sweetberry Tea Bucket,スウィートベリー紅茶バケツ,translated
item.createcafe.tamarind_milk_tea,Tamarind Milk Tea,タマリンドミルク紅茶,translated
item.createcafe.tamarind_tea_bucket,Tamarind Tea Bucket,タマリンド紅茶バケツ,translated
item.createcafe.tapioca_flour,Tapioca Flour,タピオカ粉,translated
item.createcafe.vanilla_iced_coffee,Vanilla Iced Coffee,バニラアイスコーヒー,translated
item.createcafe.vanilla_milk_tea,Vanilla Milk Tea,バニラミルク紅茶,translated
item.createcafe.vanilla_syrup_bucket,Vanilla Syrup Bucket,バニラシロップバケツ,translated
item.createcafe.vanilla_tea_bucket,Vanilla Tea Bucket,バニラ紅茶バケツ,translated
item.createcafe.watermelon_milk_tea,Watermelon Milk Tea,スイカミルク紅茶,translated
item.createcafe.watermelon_tea_bucket,Watermelon Tea Bucket,スイカ紅茶バケツ,translated
item.createcafe.yucca_milk_tea,Yucca Milk Tea,ユッカミルク紅茶,translated
item.createcafe.yucca_tea_bucket,Yucca Tea Bucket,ユッカ紅茶バケツ,translated
itemGroup.createCafeTab,Create Cafe,クリエイト カフェ,translated
tooltip.createcafe.absorption,Absorption (0:10),吸収 (0:10),translated
tooltip.createcafe.caffeinated,Caffeinated IV (0:10),カフェイン IV (0:10),translated
tooltip.createcafe.caffeinated.one,Caffeinated II (0:10),カフェイン II (0:10),translated
tooltip.createcafe.fire_res,Fire Resistance (0:10),耐火性 (0:10),translated
tooltip.createcafe.regen,Regeneration (0:10),再生 (0:10),translated
tooltip.createcafe.res,Resistance (0:10),耐性 (0:10),translated
tooltip.createcafe.saturation,Saturation (0:10),満腹度 (0:10),translated
tooltip.createcafe.speed,Speed (0:10),移動速度上昇 (0:10),translated
tooltip.createcafe.strength,Strength (0:10),力 (0:10),translated
tooltip.createcafe.water_breathing,Water Breathing (0:10),水中呼吸 (0:10),translated
