key,source_text,target_text,status
gui.solcarrot.food_book.config.tooltip.minimum_food_value,The minimum hunger value foods need to provide in order to count towards milestones.,マイルストーンにカウントされるために、食べ物が提供する必要のある最小空腹値。,translated
gui.solcarrot.food_book.config.tooltip.whitelist,How many foods the whitelist allows.,ホワイトリストが許可する食べ物の数。,translated
gui.solcarrot.food_book.config.whitelist,Foods Whitelisted,ホワイトリストに登録された食べ物,translated
gui.solcarrot.food_book.eaten_foods,Already Tasted: %s,既に試した：%s,translated
gui.solcarrot.food_book.fraction,%1$s/%2$s,,pending
gui.solcarrot.food_book.stats,Overview,概要,translated
gui.solcarrot.food_book.stats.foods_tasted,Foods Tasted,試した食べ物,translated
gui.solcarrot.food_book.stats.hearts_gained,Hearts Gained,獲得したハート,translated
gui.solcarrot.food_book.stats.tooltip.foods_tasted,Foods Tasted: %s,試した食べ物：%s,translated
gui.solcarrot.food_book.stats.tooltip.hearts_per_milestone.plural,%s Hearts per Milestone,マイルストーンあたり%s個のハート,translated
gui.solcarrot.food_book.stats.tooltip.hearts_per_milestone.singular,1 Heart per Milestone,マイルストーンあたり1個のハート,translated
gui.solcarrot.food_book.stats.tooltip.next_milestone,Next Milestone: %s,次のマイルストーン：%s,translated
gui.solcarrot.food_book.stats.tooltip.previous_milestone,Last Milestone: %s,前のマイルストーン：%s,translated
gui.solcarrot.food_book.stats.tooltip.progress,%s More Until Next Milestone,次のマイルストーンまであと%s個,translated
gui.solcarrot.food_book.stats.tooltip.progress.max,Highest Milestone Reached!,最高マイルストーン達成！,translated
gui.solcarrot.food_book.stats.tooltip.total_foods,%s Total Foods,合計%s個の食べ物,translated
gui.solcarrot.food_book.uneaten_foods,Not Yet Tried: %s,まだ試していない：%s,translated
item.solcarrot.food_book,Food Book,フードブック,translated
message.solcarrot.chat_wrapper,[SoL: Carrot] %s,,pending
message.solcarrot.finished.chat,Your desire to seek unique foods is finally satisfied.,ユニークな食べ物を求めるあなたの欲求がようやく満たされました。,translated
message.solcarrot.finished.hotbar,You've gained %s. Your desire to seek unique foods is finally satisfied.,%sを獲得しました。ユニークな食べ物を求めるあなたの欲求がようやく満たされました。,translated
message.solcarrot.hearts.plural,%s hearts,%s個のハート,translated
message.solcarrot.hearts.singular,a heart,1つのハート,translated
message.solcarrot.milestone_achieved,What a unique flavor! You've gained %s!,なんてユニークな味わい！%sを獲得しました！,translated
solcarrot.networking.food_list_message.failed,Failed to synchronize food list! %s,フードリストの同期に失敗しました！%s,translated
tooltip.solcarrot.cheap,This food is not nourishing enough to improve your health.,この食べ物は栄養価が十分ではなく、あなたの健康を改善することはできません。,translated
tooltip.solcarrot.cheap.eaten,Eaten: No noticeable effect,食べた：顕著な効果がない,translated
tooltip.solcarrot.disabled.blacklist,This food is in the blacklist and thus cannot improve your health.,この食べ物はブラックリストに登録されているため、あなたの健康を改善することはできません。,translated
tooltip.solcarrot.disabled.eaten,Eaten: No noticeable effect,食べた：顕著な効果がない,translated
tooltip.solcarrot.disabled.whitelist,This food is not in the whitelist and thus cannot improve your health.,この食べ物はホワイトリストに登録されていないため、あなたの健康を改善することはできません。,translated
tooltip.solcarrot.hearty.eaten,Eaten: Assisted in adding hearts,食べた：ハート追加を補助,translated
tooltip.solcarrot.hearty.not_eaten,Not yet eaten! What does it taste like?,まだ食べていない！どんな味がするのだろう？,translated
