key,source_text,target_text,status
item.xycraft_machines.module_mining_mk2.tooltip,Considerably improves mining speed,採掘速度をかなり向上させます,translated
item.xycraft_machines.module_mining_mk3,AI Mining Module,AI採掘モジュール,translated
item.xycraft_machines.module_mining_mk3.tooltip,Drastically improves mining speed,採掘速度を劇的に向上させます,translated
item.xycraft_machines.module_movement_speed,Movement Speed Module,移動速度モジュール,translated
item.xycraft_machines.module_prospector,Prospector Specialization Module,プロスペクター特殊化モジュール,translated
item.xycraft_machines.module_prospector.tooltip,Specializes a modular tool with Fortune VII,モジュール式ツールをフォーチュンVIIで特殊化します,translated
item.xycraft_machines.module_protection,Protection Module,保護モジュール,translated
item.xycraft_machines.module_silk_touch,Silk Touch Module,シルクタッチモジュール,translated
item.xycraft_machines.module_snipe,Mythical Snipe Module,神話スナイプモジュール,translated
item.xycraft_machines.module_snipe.tooltip,Utilizes the full extent of the modular tool to snipe its target,モジュール式ツールの全範囲を利用してターゲットをスナイプします,translated
item.xycraft_machines.module_step_assist,Step Assist Module,ステップアシストモジュール,translated
item.xycraft_machines.module_totem_consumer,Totemic Death Specialization Module,トーテム死特殊化モジュール,translated
item.xycraft_machines.module_tree_focus,Tree Focus Module,ツリーフォーカスモジュール,translated
item.xycraft_machines.module_tunneler,Tunneler Specialization Module,トンネラー特殊化モジュール,translated
item.xycraft_machines.module_vein_logic,Vein Logic Module,静脈ロジックモジュール,translated
item.xycraft_machines.noodles,Noodles,ヌードル,translated
item.xycraft_machines.pasta,Pasta,パスタ,translated
item.xycraft_machines.polymer_resin,Polymer Resin,ポリマーレジン,translated
item.xycraft_machines.port_chemical,Chemical Port,化学ポート,translated
item.xycraft_machines.port_energy,Energy Port,エネルギーポート,translated
item.xycraft_machines.port_fluid,Fluid Port,流体ポート,translated
item.xycraft_machines.port_item,Item Port,アイテムポート,translated
item.xycraft_machines.resin_ball,Resin Ball,レジンボール,translated
item.xycraft_machines.scanner,Visor,バイザー,translated
item.xycraft_machines.slag,Slag,スラグ,translated
item.xycraft_machines.steel,Steel,鋼,translated
item.xycraft_machines.sulfur,Sulfur,硫黄,translated
item.xycraft_machines.tablet,Tablet,タブレット,translated
item.xycraft_machines.whey,Whey,ホエー,translated
itemGroup.xycraft_machines_fluids,XyCraft Foils,XyCraftフォイル,translated
itemGroup.xycraft_machines_tab,XyCraft Machines,XyCraftマシン,translated
jei.xycraft.recipe.blender,Blender,ブレンダー,translated
jei.xycraft.recipe.centrifuge,Centrifuge,遠心分離機,translated
jei.xycraft.recipe.crusher,Crusher,クラッシャー,translated
jei.xycraft.recipe.crusher.tooltip,%s%% chance,%s%%チャンス,translated
jei.xycraft.recipe.extractor,Extractor,エクストラクター,translated
jei.xycraft.recipe.extractor.directions,Orientations,方向,translated
jei.xycraft.recipe.general.seconds,seconds,秒,translated
jei.xycraft.recipe.general.time,Time,時間,translated
jei.xycraft.recipe.refinery,Refinery,精製所,translated
jei.xycraft.recipe.squasher,Squasher,スクワッシャー,translated
recipe.xycraft.ark_melter.cobble,Evaporating Water,水の蒸発,translated
recipe.xycraft.ark_melter.cobble_lava,Molten Rock,溶けた岩,translated
recipe.xycraft.ark_melter.magma,Evaporating Water,水の蒸発,translated
recipe.xycraft.ark_melter.steam,Evaporating Water,水の蒸発,translated
recipe.xycraft.atmospheric_vacuum.nitrogen,Nitrogen Extraction,窒素抽出,translated
recipe.xycraft.blender.crying_obsidian,Saddened Obsidian,悲しい黒曜石,translated
recipe.xycraft.blender.dirt,Dirt,土,translated
recipe.xycraft.blender.fuel,Fuel,燃料,translated
recipe.xycraft.blender.ice_cream,Ice Cream,アイスクリーム,translated
recipe.xycraft.blender.mud,Mud,泥,translated
recipe.xycraft.blender.resin_block,Coagulation,凝固,translated
recipe.xycraft.buildings.temp,TEST,テスト,translated
recipe.xycraft.centrifuge.heavy_oil,Heavy Oil Residue,重油残渣,translated
recipe.xycraft.centrifuge.sand_dirt,Gravel Separation,砂利分離,translated
recipe.xycraft.centrifuge.sulfur,Sulfur,硫黄,translated
recipe.xycraft.crusher.cobbles,Rock Crushing,岩破砕,translated
recipe.xycraft.crusher.gravels,Pebble Crushing,小石破砕,translated
recipe.xycraft.crusher.xychorium,Temp Kivi Crush Recipe,一時的Kivi破砕レシピ,translated
recipe.xycraft.cry_chamber.cobble_lava,Cooled Magma,冷えたマグマ,translated
recipe.xycraft.fluid_tank_drain.water_bottle,Water Emptying,水の排出,translated
recipe.xycraft.fluid_tank_fill.water_bottle,Water Packaging,水梱包,translated
recipe.xycraft.ore_tap.coal_test,Test The Weight,重さをテストする,translated
recipe.xycraft.ore_tap.kilogram_test,Test The Weight,重さをテストする,translated
recipe.xycraft.ore_tap.ore_slurry,Ore Slurry,鉱石スラリー,translated
recipe.xycraft.ore_tap.steam,Steam,蒸気,translated
recipe.xycraft.ore_tap.super_heated_ore,Mantle Core Extraction,マントルコア抽出,translated
recipe.xycraft.refinery.cobble,Cobble Mixture,小石混合物,translated
recipe.xycraft.refinery.fuel,Crude Fuel,粗燃料,translated
recipe.xycraft.refinery.obsidian,Brittle Rock,脆弱な岩,translated
recipe.xycraft.refinery.ore_slurry.aluminum,Aluminum Ore Slurry,アルミニウム鉱石スラリー,translated
recipe.xycraft.refinery.ore_slurry.copper,Copper Ore Slurry,銅鉱石スラリー,translated
recipe.xycraft.refinery.ore_slurry.gold,Gold Ore Slurry,金鉱石スラリー,translated
recipe.xycraft.refinery.ore_slurry.iron,Iron Ore Slurry,鉄鉱石スラリー,translated
recipe.xycraft.refinery.redstone_slurry,Redstone Slurry,レッドストーンスラリー,translated
recipe.xycraft.refinery.steel,Steel Refining,鋼精製,translated
recipe.xycraft.refinery.washing.gravel,Washing Gravel,砂利洗浄,translated
recipe.xycraft.squasher.aluminum_sheet,Squashed Aluminum,つぶされたアルミニウム,translated
sound.xycraft_machines.subtitle.balloon_inflate,Inflating Balloon,バルーンを膨らませている,translated
sound.xycraft_machines.subtitle.balloon_pop,Balloon Popped!,バルーンが割れた！,translated
sound.xycraft_machines.subtitle.soaryn_box_deposit,Woop!,ウープ！,translated
xycraft.emi.category.extractor,Extractor,エクストラクター,translated
xycraft_machines.fluid.batter,Batter,バッター,translated
xycraft_machines.fluid.bio_fuel,Bio Fuel,バイオ燃料,translated
xycraft_machines.fluid.cooking_oil,Cooking Oil,食用油,translated
xycraft_machines.fluid.coolant,Coolant,冷却液,translated
xycraft_machines.fluid.crude_oil,Crude Oil,原油,translated
xycraft_machines.fluid.cryo_coolant,Cryo Coolant,低温冷却液,translated
xycraft_machines.fluid.fuel,Fuel,燃料,translated
xycraft_machines.fluid.heavy_oil_residue,Heavy Oil Residue,重油残渣,translated
xycraft_machines.fluid.liquid_dye,Liquid Dye,液体染料,translated
xycraft_machines.fluid.liquid_nitrogen,Liquid Nitrogen,液体窒素,translated
xycraft_machines.fluid.nitrogen,Nitrogen Gas,窒素ガス,translated
xycraft_machines.fluid.ore_slurry,Ore Slurry,鉱石スラリー,translated
xycraft_machines.fluid.redstone_slurry,Redstone Slurry,レッドストーンスラリー,translated
xycraft_machines.fluid.resin,Bio Resin,バイオレジン,translated
xycraft_machines.fluid.salt_water,Salt Water,塩水,translated
xycraft_machines.fluid.shaken_milk,Shaken Milk,振ったミルク,translated
xycraft_machines.fluid.steam,Steam,蒸気,translated
xycraft_machines.fluid.sulfuric_acid,Sulfuric Acid,硫酸,translated
xycraft_machines.fluid.super_heated_ore,Super Heated Ore Slurry,超加熱鉱石スラリー,translated
