key,source_text,target_text,status
block.generatorgalore.honey_generator_8x,8x Honey Generator,8倍蜂蜜発電機,translated
block.generatorgalore.iron_generator,Iron Generator,鉄発電機,translated
block.generatorgalore.iron_generator_64x,64x Iron Generator,64倍鉄発電機,translated
block.generatorgalore.iron_generator_8x,8x Iron Generator,8倍鉄発電機,translated
block.generatorgalore.magmatic_generator,Magmatic Generator,マグマティック発電機,translated
block.generatorgalore.magmatic_generator_64x,64x Magmatic Generator,64倍マグマティック発電機,translated
block.generatorgalore.magmatic_generator_8x,8x Magmatic Generator,8倍マグマティック発電機,translated
block.generatorgalore.netherite_generator,Netherite Generator,ネザライト発電機,translated
block.generatorgalore.netherite_generator_64x,64x Netherite Generator,64倍ネザライト発電機,translated
block.generatorgalore.netherite_generator_8x,8x Netherite Generator,8倍ネザライト発電機,translated
block.generatorgalore.netherstar_generator,Netherstar Generator,ネザースター発電機,translated
block.generatorgalore.netherstar_generator_64x,64x Netherstar Generator,64倍ネザースター発電機,translated
block.generatorgalore.netherstar_generator_8x,8x Netherstar Generator,8倍ネザースター発電機,translated
block.generatorgalore.obsidian_generator,Obsidian Generator,黒曜石発電機,translated
block.generatorgalore.obsidian_generator_64x,64x Obsidian Generator,64倍黒曜石発電機,translated
block.generatorgalore.obsidian_generator_8x,8x Obsidian Generator,8倍黒曜石発電機,translated
block.generatorgalore.potion_generator,Potion Generator,ポーション発電機,translated
block.generatorgalore.potion_generator_64x,64x Potion Generator,64倍ポーション発電機,translated
block.generatorgalore.potion_generator_8x,8x Potion Generator,8倍ポーション発電機,translated
generatorgalore.recipe.fluid_fuel,Fluid Fuel,液体燃料,translated
generatorgalore.recipe.solid_fuel,Solid Fuel,固体燃料,translated
generatorgalore.screen.empty,Empty,空,translated
generatorgalore.screen.energy_level,Energy: %s,エネルギー: %s,translated
generatorgalore.screen.fluid_level,%s: %s,,pending
generatorgalore.screen.fuel_time,Remaining fuel time: %s,残り燃料時間: %s,translated
generatorgalore.screen.fuel_type,Fuel type: %s,燃料タイプ: %s,translated
generatorgalore.screen.generation_rate,Rate: %sFE/t,生成速度: %sFE/t,translated
generatorgalore.screen.max_energy,Max energy: %sFE,最大エネルギー: %sFE,translated
generatorgalore.screen.transfer_rate,Transfer rate: %sFE/t,転送速度: %sFE/t,translated
item.generatorgalore.copper_to_iron_upgrade,Copper to Iron Upgrade,銅から鉄へのアップグレード,translated
item.generatorgalore.culinary_to_honey_upgrade,Culinary to Honey Upgrade,料理から蜂蜜へのアップグレード,translated
item.generatorgalore.culinary_to_potion_upgrade,Culinary to Potion Upgrade,料理からポーションへのアップグレード,translated
item.generatorgalore.diamond_to_emerald_upgrade,Diamond to Emerald Upgrade,ダイヤモンドからエメラルドへのアップグレード,translated
item.generatorgalore.diamond_to_netherite_upgrade,Diamond to Netherite Upgrade,ダイヤモンドからネザライトへのアップグレード,translated
item.generatorgalore.diamond_to_obsidian_upgrade,Diamond to Obsidian Upgrade,ダイヤモンドから黒曜石へのアップグレード,translated
item.generatorgalore.ender_to_halitosis_upgrade,Ender to Halitosis Upgrade,エンダーからハリトーシスへのアップグレード,translated
item.generatorgalore.gold_to_culinary_upgrade,Gold to Culinary Upgrade,金から料理へのアップグレード,translated
item.generatorgalore.gold_to_diamond_upgrade,Gold to Diamond Upgrade,金からダイヤモンドへのアップグレード,translated
item.generatorgalore.iron_to_gold_upgrade,Iron to Gold Upgrade,鉄から金へのアップグレード,translated
item.generatorgalore.netherite_to_netherstar_upgrade,Netherite to Netherstar Upgrade,ネザライトからネザースターへのアップグレード,translated
item.generatorgalore.obsidian_to_enchantment_upgrade,Obsidian to Enchantment Upgrade,黒曜石からエンチャントへのアップグレード,translated
item.generatorgalore.obsidian_to_ender_upgrade,Obsidian to Ender Upgrade,黒曜石からエンダーへのアップグレード,translated
item.generatorgalore.obsidian_to_magmatic_upgrade,Obsidian to Magmatic Upgrade,黒曜石からマグマティックへのアップグレード,translated
itemGroup.generatorgalore,Generator Galore,,pending
