key,source_text,target_text,status
ars_technica.adv.desc.transmutation_focus,Acquire a Focus of Transmutation,変成フォーカスを取得,translated
ars_technica.adv.title.calibrated_precision_mechanism,Beyond Atomic Clocks,原子時計を超えて,translated
ars_technica.adv.title.hammered_witch,Might & Magic,力と魔法,translated
ars_technica.adv.title.runic_spanner,Abracadabratchet,アブラカダブラッチェット,translated
ars_technica.adv.title.source_motor,Turning the Spell,スペルを回転させる,translated
ars_technica.adv.title.spy_monocle,Inspector Gadget,インスペクター・ガジェット,translated
ars_technica.adv.title.transmutation_focus,Matter Over Mind,マインドに勝つ物質,translated
ars_technica.armor_set.shift_info,Hold %s for set info,持続%sでセット情報を表示,translated
ars_technica.armor_set.technomancer,Technomancer's Set,テクノマンサーセット,translated
ars_technica.armor_set.technomancer.desc,"Reduces damage from Create machinery, increases speed of nearby schematic cannons",Create機械からのダメージを軽減し、近くのスキーマティック大砲の速度を増加させます,translated
ars_technica.create_goggles_info,Augments your HUD with miscellaneous information about placed Create components,設置されたCreateコンポーネントについての情報でHUDを拡張します,translated
ars_technica.focus_of_transmutation.shift_info,Hold %s for more info,持続%sでより詳しい情報を表示,translated
ars_technica.glyph_desc.glyph_apply,Uses the item in your offhand to perform Manual Item Application or Deploy to blocks or items. Non-player casters use adjacent inventories instead of off-hand,あなたのオフハンドのアイテムを使用して、手動アイテム適用またはブロックやアイテムにデプロイを実行します。プレイヤー以外のキャスターはオフハンドの代わりに隣接するインベントリを使用します,translated
ars_technica.glyph_desc.glyph_carve,"Cuts identical item entities, crafting them into stairs. Works on stone and wood only",同一のアイテムエンティティをカットし、階段に加工します。石と木のみで機能します,translated
ars_technica.glyph_desc.glyph_fuse,Fuses item entities by slamming them together at breakneck speed. Use Smelt for heated mixing or use Superheat for super-heated mixing (if enabled in config),アイテムエンティティを高速で叩き合わせて融合させます。加熱混合にはSmeltを使用するか、超加熱混合にはSuperheatを使用します（設定で有効な場合）,translated
ars_technica.glyph_desc.glyph_insert,Inserts item entities into nearby containers in a medium radius where this spell is activated,この呪文が起動された場所の中程度の範囲内の近くのコンテナにアイテムエンティティを挿入します,translated
ars_technica.glyph_desc.glyph_obliterate,Obliterates foes by sheer force with an arcane hammer,秘術的なハンマーで純粋な力で敵を消滅させます,translated
ars_technica.glyph_desc.glyph_pack,"Condenses identical item entities, crafting them into 2x2 recipes",同一のアイテムエンティティを凝縮し、2x2レシピに加工します,translated
ars_technica.glyph_desc.glyph_polish,Refines item entities into their polished variants,アイテムエンティティをその研磨バリアントに精製します,translated
ars_technica.glyph_desc.glyph_press,Flattens item entities into their pressed variants,アイテムエンティティをその圧搾バリアントに平坦化します,translated
ars_technica.glyph_desc.glyph_superheat,"When used in combination with Fuse, super-heats ingredients",Fuseと組み合わせて使用すると、材料を超加熱します,translated
ars_technica.glyph_desc.glyph_telefeast,"Consumes the first edible/potion, or some amount of liquid, found in the container/tank this was cast on.",このスペルがキャストされたコンテナ/タンクで見つかった最初の食べ物/ポーションまたは液体の量を消費します,translated
ars_technica.glyph_desc.glyph_whirl,"Creates a whirlwind in an area, causing item entities to be centrifuged. Combine with water/flare/smelt/hex to wash/smoke/blast/haunt items",領域に竜巻を生成し、アイテムエンティティを遠心分離します。水/フレア/スメルト/ヘックスと組み合わせてアイテムを洗浄/喫煙/爆破/幽霊化します,translated
ars_technica.glyph_name.glyph_apply,Apply,適用,translated
ars_technica.glyph_name.glyph_carve,Carve,彫刻,translated
ars_technica.glyph_name.glyph_fuse,Fuse,融合,translated
ars_technica.glyph_name.glyph_insert,Insert,挿入,translated
ars_technica.glyph_name.glyph_obliterate,Obliterate,消滅,translated
ars_technica.glyph_name.glyph_pack,Pack,パック,translated
ars_technica.glyph_name.glyph_polish,Polish,研磨,translated
ars_technica.glyph_name.glyph_press,Press,圧搾,translated
ars_technica.glyph_name.glyph_superheat,Superheat,超加熱,translated
ars_technica.glyph_name.glyph_telefeast,Telefeast,テレフィースト,translated
ars_technica.glyph_name.glyph_whirl,Whirl,ホイール,translated
ars_technica.perk_desc.thread_pressure,Grants the wielder ultra-high-pressure air. Air refills over time - higher levels means more capacity and faster fill rate.,装備者に超高圧空気を与えます。空気は時間とともに補充されます。レベルが高いほど、容量が多く、充填速度が速くなります。,translated
ars_technica.ponder.source_motor.header,Using the Source Motor,ソースモーターの使用方法,translated
ars_technica.ponder.source_motor.text_1,This block can be used to convert Source into rotational force.,このブロックはソースを回転力に変換するために使用できます。,translated
ars_technica.ponder.source_motor.text_2,It must be supplied with a nearby Source Jar.,近くのソースジャーから供給される必要があります。,translated
ars_technica.ponder.source_motor.text_3,"Adjust the RPM on the sides of the motor, right-click elsewhere to adjust the SU-to-RPM ratio",モーターの側面でRPMを調整し、別の場所を右クリックしてSU対RPM比を調整します。,translated
ars_technica.ponder.source_motor.text_4,Adjusting the SU-to-RPM ratio will conversely adjust the amount of source required,SU対RPM比を調整すると、必要なソースの量が逆に調整されます。,translated
ars_technica.thread_of,Thread of %s,%sのスレッド,translated
ars_technica.tooltip.transmutation_focus,Augments spells with Luck and improves various glyphs,スペルに運を追加し、様々なグリフを改善します,translated
ars_technica.tooltip.transmutation_focus_shift_info_chance,"2x chance-based item outputs from Crush, Obliterate and Whirl",Crush、Obliterate、Whirlからのチャンスベースのアイテム出力が2倍,translated
ars_technica.tooltip.transmutation_focus_shift_info_damage,2x damage dealt by Obliterate,Obliterateによるダメージが2倍,translated
ars_technica.tooltip.transmutation_focus_shift_info_luck,+1 Luck Augment per Glyph in your spell,あなたの呪文の各グリフごとに+1運の拡張,translated
ars_technica.tooltip.transmutation_focus_shift_info_process,2x items processed by Press and Polish,PressとPolishで処理されるアイテムが2倍,translated
ars_technica.tooltip.transmutation_focus_shift_info_speed,"2x speed for Press, Polish and Whirl",PressとPolishとWhirlの速度が2倍,translated
ars_technica.tooltip.transmutation_focus_shift_info_title,Provides the following bonuses,以下のボーナスを提供します,translated
ars_technica.tooltip.transmutation_turret,Casts spells infused with the Focus of Transmutation. Costs x%s more source.,変成フォーカスで注入されたスペルをキャストします。%sだけ多くのソースがかかります。,translated
block.ars_technica.precise_relay,Precise Relay,精密リレー,translated
block.ars_technica.source_motor,Source Motor,ソースモーター,translated
block.ars_technica.transmutation_turret,Transmutation Infused Turret,変成注入砲台,translated
create.ars_nouveau.has_redstone_signal,Deactivated by redstone signal,レッドストーン信号で無効化されました,translated
create.ars_nouveau.lacks_source,No source nearby,近くにソースがありません,translated
create.ars_nouveau.unit.source,source,ソース,translated
create.gui.ars_technica.cooldown,Cooldown,クールダウン,translated
create.gui.ars_technica.relay,Precise Relay,精密リレー,translated
create.gui.ars_technica.rune,Rune,ルーン,translated
create.gui.goggles.per_second,per second,/秒,translated
create.gui.goggles.source_consumption,Source Consumption:,ソース消費:,translated
create.gui.source_motor.generated_speed,Generated Speed (RPM),生成速度（RPM）,translated
create.gui.source_motor.stress_units_ratio,SU to RPM ratio,SU対RPM比,translated
create.gui.source_motor.title,Source Motor,ソースモーター,translated
entity.ars_technica.arcane_fusion_entity,Arcane Fusion,秘術融合,translated
entity.ars_technica.arcane_hammer_entity,Arcane Hammer,秘術ハンマー,translated
entity.ars_technica.arcane_polish_entity,Arcane Polisher,秘術研磨機,translated
entity.ars_technica.arcane_press_entity,Arcane Press,秘術プレス,translated
entity.ars_technica.arcane_whirl_entity,Arcane Whirl,秘術ホイール,translated
entity.ars_technica.item_projectile_entity,Item Bubble,アイテムバブル,translated
item.ars_technica.blank_disc,Blank Disc,白紙ディスク,translated
item.ars_technica.calibrated_precision_mechanism,Calibrated Precision Mechanism,キャリブレーション精密メカニズム,translated
item.ars_technica.gargantuan_experience_gem,Gargantuan Experience Gem,巨大経験値宝石,translated
item.ars_technica.giant_experience_gem,Giant Experience Gem,大きな経験値宝石,translated
item.ars_technica.mark_of_technomancy,Mark of Technomancy,テクノマンサーの刻印,translated
item.ars_technica.pocket_factory,§bMusic Disc,§bミュージックディスク,translated
item.ars_technica.pocket_factory.desc,zeroregard - pocket factory,zeroregard - ポケットファクトリー,translated
item.ars_technica.runic_spanner,Runic Spanner,ルーン扳手,translated
item.ars_technica.spy_monocle,Spy Monocle,スパイ単眼鏡,translated
item.ars_technica.spy_monocle.tooltip,Press %s to zoom in,%sを押してズームイン,translated
item.ars_technica.technomancer_boots,Technomancer's Boots,テクノマンサーのブーツ,translated
item.ars_technica.technomancer_chestplate,Technomancer's Robes,テクノマンサーのローブ,translated
item.ars_technica.technomancer_helmet,Technomancer's Hat,テクノマンサーの帽子,translated
item.ars_technica.technomancer_leggings,Technomancer's Leggings,テクノマンサーのレギンス,translated
item.ars_technica.thread_pressure,Pressure,圧力,translated
item.ars_technica.transmutation_focus,Focus of Transmutation,変成フォーカス,translated
item.ars_technica.transmutation_turret,Transmutation Turret,変成砲台,translated
itemGroup.ars_technica,Ars Technica,,pending
tooltip.ars_technica.obliterate.hold,Hold %s for Obliterate info,%sを持続で消滅呪文の情報を表示,translated
